,phase,pid,total_trials,trial_id,number_of_guesses,guess_phase,true_word,guess,which_guess,guess_number_total,guess_number_phase_two,guesses_remain,time_elapsed_curr,time_elapsed_trial,n_green,n_yellow,current_time,start_time,uniqueid,prev_exp,age,n_remaining_prev,n_remaining_post,code
2931,TEST,9463348,10,2,10,forced,1224,2234,Hard,1,0,9,2.661,4.788,2,1,1715023873503,1715023868715,debugYMq5E:debugqjt9N,0,23,256,7,1224
2932,TEST,9463348,10,2,10,forced,1224,4122,Hard,2,0,9,7.404,12.192,1,3,1715023880907,1715023868715,debugYMq5E:debugqjt9N,0,23,256,1,1224
2933,TEST,9463348,10,2,10,guess,1224,4212,None,3,0,9,18.31,30.502,1,3,1715023899217,1715023868715,debugYMq5E:debugqjt9N,0,23,256,1,1224
2934,TEST,9463348,10,2,10,guess,1224,4221,None,4,1,8,6.706,37.208,2,2,1715023905923,1715023868715,debugYMq5E:debugqjt9N,0,23,256,1,1224
2935,TEST,9463348,10,2,10,guess,1224,1224,None,5,2,7,12.097,49.305,4,0,1715023918020,1715023868715,debugYMq5E:debugqjt9N,0,23,256,1,1224
2936,TEST,9463348,10,3,10,forced,3343,1341,Hard,0,0,9,1.909,1.909,2,0,1715023922083,1715023920174,debugYMq5E:debugqjt9N,0,23,256,29,3343
2937,TEST,9463348,10,3,10,forced,3343,1212,Hard,1,0,9,4.136,6.045,0,0,1715023926219,1715023920174,debugYMq5E:debugqjt9N,0,23,256,4,3343
2938,TEST,9463348,10,3,10,forced,3343,3332,Hard,2,0,9,5.695,11.74,2,1,1715023931914,1715023920174,debugYMq5E:debugqjt9N,0,23,256,1,3343
2939,TEST,9463348,10,3,10,guess,3343,3344,None,3,0,9,37.509,49.249,3,0,1715023969423,1715023920174,debugYMq5E:debugqjt9N,0,23,256,1,3343
2940,TEST,9463348,10,3,10,guess,3343,3434,None,4,1,8,7.788,57.037,1,2,1715023977211,1715023920174,debugYMq5E:debugqjt9N,0,23,256,1,3343
2941,TEST,9463348,10,3,10,guess,3343,4343,None,5,2,7,6.531,63.568,3,0,1715023983742,1715023920174,debugYMq5E:debugqjt9N,0,23,256,1,3343
2942,TEST,9463348,10,3,10,guess,3343,4334,None,6,3,6,4.252,67.82,1,2,1715023987994,1715023920174,debugYMq5E:debugqjt9N,0,23,256,1,3343
2943,TEST,9463348,10,3,10,guess,3343,3443,None,7,4,5,4.895,72.715,3,0,1715023992889,1715023920174,debugYMq5E:debugqjt9N,0,23,256,1,3343
2944,TEST,9463348,10,3,10,guess,3343,3343,None,8,5,4,18.591,91.306,4,0,1715024011480,1715023920174,debugYMq5E:debugqjt9N,0,23,256,1,3343
2945,TEST,9463348,10,4,10,forced,1314,4313,Hard,0,0,9,2.064,2.064,2,1,1715024015774,1715024013710,debugYMq5E:debugqjt9N,0,23,256,20,1314
2946,TEST,9463348,10,4,10,forced,1314,4321,Hard,1,0,9,5.952,8.016,1,2,1715024021726,1715024013710,debugYMq5E:debugqjt9N,0,23,256,5,1314
2947,TEST,9463348,10,4,10,forced,1314,1323,Hard,2,0,9,3.184,11.2,2,0,1715024024910,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2948,TEST,9463348,10,4,10,guess,1314,4323,None,3,0,9,33.38,44.58,1,1,1715024058290,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2949,TEST,9463348,10,4,10,guess,1314,4313,None,4,1,8,4.222,48.802,2,1,1715024062512,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2950,TEST,9463348,10,4,10,guess,1314,1343,None,5,2,7,36.952,85.754,2,1,1715024099464,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2951,TEST,9463348,10,4,10,guess,1314,2343,None,6,3,6,20.023,105.777,1,1,1715024119487,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2952,TEST,9463348,10,4,10,guess,1314,4343,None,7,4,5,6.878,112.655,1,1,1715024126365,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2953,TEST,9463348,10,4,10,guess,1314,4333,None,8,5,4,10.228,122.883,1,1,1715024136593,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2954,TEST,9463348,10,4,10,guess,1314,4334,None,9,6,3,35.695,158.578,2,0,1715024172288,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2955,TEST,9463348,10,4,10,guess,1314,4321,None,10,7,2,4.983,163.561,1,2,1715024177271,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2956,TEST,9463348,10,4,10,guess,1314,1323,None,11,8,1,32.509,196.07,2,0,1715024209780,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2957,TEST,9463348,10,4,10,guess,1314,1234,None,12,9,0,5.559,201.629,2,1,1715024215339,1715024013710,debugYMq5E:debugqjt9N,0,23,256,1,1314
2958,TEST,9463348,10,5,10,forced,4123,4322,Hard,0,0,9,2.943,2.943,2,1,1715024224265,1715024221322,debugYMq5E:debugqjt9N,0,23,256,20,4123
2959,TEST,9463348,10,5,10,forced,4123,4444,Easy,1,0,9,5.27,8.213,1,0,1715024229535,1715024221322,debugYMq5E:debugqjt9N,0,23,256,10,4123
2960,TEST,9463348,10,5,10,forced,4123,1324,Hard,2,0,9,4.832,13.045,1,3,1715024234367,1715024221322,debugYMq5E:debugqjt9N,0,23,256,1,4123
2961,TEST,9463348,10,5,10,guess,4123,4231,None,3,0,9,40.258,53.303,1,3,1715024274625,1715024221322,debugYMq5E:debugqjt9N,0,23,256,1,4123
2962,TEST,9463348,10,5,10,guess,4123,4123,None,4,1,8,28.839,82.142,4,0,1715024303464,1715024221322,debugYMq5E:debugqjt9N,0,23,256,1,4123
2963,TEST,9463348,10,6,10,forced,2421,4444,Easy,0,0,9,11.397,11.397,1,0,1715024316903,1715024305506,debugYMq5E:debugqjt9N,0,23,256,108,2421
2964,TEST,9463348,10,6,10,forced,2421,3341,Hard,1,0,9,2.8,14.197,1,1,1715024319703,1715024305506,debugYMq5E:debugqjt9N,0,23,256,16,2421
2965,TEST,9463348,10,6,10,forced,2421,2432,Hard,2,0,9,2.981,17.178,2,1,1715024322684,1715024305506,debugYMq5E:debugqjt9N,0,23,256,2,2421
2966,TEST,9463348,10,6,10,forced,2421,3422,Hard,3,0,9,9.297,26.475,2,1,1715024331981,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2967,TEST,9463348,10,6,10,guess,2421,1432,None,4,0,9,44.275,70.75,1,2,1715024376256,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2968,TEST,9463348,10,6,10,guess,2421,2432,None,5,1,8,20.438,91.188,2,1,1715024396694,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2969,TEST,9463348,10,6,10,guess,2421,3432,None,6,2,7,13.058,104.246,1,1,1715024409752,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2970,TEST,9463348,10,6,10,guess,2421,3412,None,7,3,6,28.532,132.778,1,2,1715024438284,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2971,TEST,9463348,10,6,10,guess,2421,2412,None,8,4,5,9.646,142.424,2,2,1715024447930,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2972,TEST,9463348,10,6,10,guess,2421,1422,None,9,5,4,8.653,151.077,2,2,1715024456583,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2973,TEST,9463348,10,6,10,guess,2421,2432,None,10,6,3,18.369,169.446,2,1,1715024474952,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2974,TEST,9463348,10,6,10,guess,2421,2433,None,11,7,2,13.328,182.774,2,0,1715024488280,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2975,TEST,9463348,10,6,10,guess,2421,2123,None,12,8,1,5.366,188.14,2,1,1715024493646,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2976,TEST,9463348,10,6,10,guess,2421,2122,None,13,9,0,5.088,193.228,2,1,1715024498734,1715024305506,debugYMq5E:debugqjt9N,0,23,256,1,2421
2977,TEST,9463348,10,7,10,forced,3231,4322,Hard,0,0,9,6.696,6.696,0,2,1715024518335,1715024511639,debugYMq5E:debugqjt9N,0,23,256,42,3231
2978,TEST,9463348,10,7,10,forced,3231,1241,Hard,1,0,9,1.574,8.27,2,0,1715024519909,1715024511639,debugYMq5E:debugqjt9N,0,23,256,4,3231
2979,TEST,9463348,10,7,10,forced,3231,3244,Hard,2,0,9,2.001,10.271,2,0,1715024521910,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2980,TEST,9463348,10,7,10,guess,3231,1241,None,3,0,9,54.504,64.775,2,0,1715024576414,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2981,TEST,9463348,10,7,10,guess,3231,1244,None,4,1,8,5.006,69.781,1,1,1715024581420,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2982,TEST,9463348,10,7,10,guess,3231,4121,None,5,2,7,4.376,74.157,1,1,1715024585796,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2983,TEST,9463348,10,7,10,guess,3231,4124,None,6,3,6,6.207,80.364,0,2,1715024592003,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2984,TEST,9463348,10,7,10,guess,3231,3211,None,7,4,5,27.625,107.989,3,0,1715024619628,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2985,TEST,9463348,10,7,10,guess,3231,4223,None,8,5,4,13.096,121.085,1,1,1715024632724,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2986,TEST,9463348,10,7,10,guess,3231,2242,None,9,6,3,19.092,140.177,1,0,1715024651816,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2987,TEST,9463348,10,7,10,guess,3231,1242,None,10,7,2,13.099,153.276,1,1,1715024664915,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2988,TEST,9463348,10,7,10,guess,3231,1234,None,11,8,1,5.613,158.889,2,1,1715024670528,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2989,TEST,9463348,10,7,10,guess,3231,4212,None,12,9,0,18.216,177.105,1,1,1715024688744,1715024511639,debugYMq5E:debugqjt9N,0,23,256,1,3231
2990,TEST,9463348,10,8,10,forced,2442,1232,Hard,0,0,9,1.915,1.915,1,1,1715024698969,1715024697054,debugYMq5E:debugqjt9N,0,23,256,46,2442
2991,TEST,9463348,10,8,10,forced,2442,2434,Hard,1,0,9,8.767,10.682,2,1,1715024707736,1715024697054,debugYMq5E:debugqjt9N,0,23,256,5,2442
2992,TEST,9463348,10,8,10,forced,2442,1113,Easy,2,0,9,7.773,18.455,0,0,1715024715509,1715024697054,debugYMq5E:debugqjt9N,0,23,256,2,2442
2993,TEST,9463348,10,8,10,forced,2442,4432,Easy,3,0,9,14.99,33.445,2,1,1715024730499,1715024697054,debugYMq5E:debugqjt9N,0,23,256,1,2442
2994,TEST,9463348,10,8,10,guess,2442,2442,None,4,0,9,21.705,55.15,4,0,1715024752204,1715024697054,debugYMq5E:debugqjt9N,0,23,256,1,2442
2995,TEST,9463348,10,9,10,forced,3233,4444,Easy,0,0,9,1.922,1.922,0,0,1715024756778,1715024754856,debugYMq5E:debugqjt9N,0,23,256,81,3233
2996,TEST,9463348,10,9,10,forced,3233,3333,Easy,1,0,9,1.814,3.736,3,0,1715024758592,1715024754856,debugYMq5E:debugqjt9N,0,23,256,8,3233
2997,TEST,9463348,10,9,10,forced,3233,1311,Easy,2,0,9,4.886,8.622,0,1,1715024763478,1715024754856,debugYMq5E:debugqjt9N,0,23,256,1,3233
2998,TEST,9463348,10,9,10,guess,3233,3332,None,3,0,9,11.761,20.383,2,2,1715024775239,1715024754856,debugYMq5E:debugqjt9N,0,23,256,1,3233
2999,TEST,9463348,10,9,10,guess,3233,3323,None,4,1,8,7.059,27.442,2,2,1715024782298,1715024754856,debugYMq5E:debugqjt9N,0,23,256,1,3233
3000,TEST,9463348,10,9,10,guess,3233,3233,None,5,2,7,10.133,37.575,4,0,1715024792431,1715024754856,debugYMq5E:debugqjt9N,0,23,256,1,3233
3001,TEST,2262725,10,0,10,forced,3231,4322,Hard,0,0,9,16.972,16.972,0,2,1715023763940,1715023746968,debugEF9mn:debugcONsm,0,59,256,42,3231
3002,TEST,2262725,10,0,10,forced,3231,1241,Hard,1,0,9,14.735,31.707,2,0,1715023778675,1715023746968,debugEF9mn:debugcONsm,0,59,256,4,3231
3003,TEST,2262725,10,0,10,forced,3231,3244,Hard,2,0,9,21.776,53.483,2,0,1715023800451,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3004,TEST,2262725,10,0,10,guess,3231,2244,None,3,0,9,50.584,104.067,1,0,1715023851035,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3005,TEST,2262725,10,0,10,guess,3231,4242,None,4,1,8,14.456,118.523,1,0,1715023865491,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3006,TEST,2262725,10,0,10,guess,3231,3241,None,5,2,7,57.359,175.882,3,0,1715023922850,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3007,TEST,2262725,10,0,10,guess,3231,1231,None,6,3,6,192.904,368.786,3,0,1715024115754,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3008,TEST,2262725,10,0,10,guess,3231,4244,None,7,4,5,45.393,414.179,1,0,1715024161147,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3009,TEST,2262725,10,0,10,guess,3231,2242,None,8,5,4,15.952,430.131,1,0,1715024177099,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3010,TEST,2262725,10,0,10,guess,3231,1234,None,9,6,3,149.456,579.587,2,1,1715024326555,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3011,TEST,2262725,10,0,10,guess,3231,1242,None,10,7,2,24.241,603.828,1,1,1715024350796,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3012,TEST,2262725,10,0,10,guess,3231,2213,None,11,8,1,119.695,723.523,1,2,1715024470491,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3013,TEST,2262725,10,0,10,guess,3231,2231,None,12,9,0,6.047,729.57,3,0,1715024476538,1715023746968,debugEF9mn:debugcONsm,0,59,256,1,3231
3014,TEST,2262725,10,1,10,forced,2432,3333,Easy,0,0,9,6.198,6.198,1,0,1715024508755,1715024502557,debugEF9mn:debugcONsm,0,59,256,108,2432
3015,TEST,2262725,10,1,10,forced,2432,1134,Hard,1,0,9,12.392,18.59,1,1,1715024521147,1715024502557,debugEF9mn:debugcONsm,0,59,256,16,2432
3016,TEST,2262725,10,1,10,forced,2432,4344,Easy,2,0,9,44.784,63.374,0,2,1715024565931,1715024502557,debugEF9mn:debugcONsm,0,59,256,1,2432
3017,TEST,2262725,10,1,10,guess,2432,3422,None,3,0,9,94.808,158.182,2,2,1715024660739,1715024502557,debugEF9mn:debugcONsm,0,59,256,1,2432
3018,TEST,2262725,10,1,10,guess,2432,2423,None,4,1,8,11.855,170.037,2,2,1715024672594,1715024502557,debugEF9mn:debugcONsm,0,59,256,1,2432
3019,TEST,2262725,10,1,10,guess,2432,2432,None,5,2,7,59.433,229.47,4,0,1715024732027,1715024502557,debugEF9mn:debugcONsm,0,59,256,1,2432
3020,TEST,2262725,10,2,10,forced,2132,3333,Easy,0,0,9,4.871,4.871,1,0,1715024746291,1715024741420,debugEF9mn:debugcONsm,0,59,256,108,2132
3021,TEST,2262725,10,2,10,forced,2132,4131,Hard,1,0,9,21.368,26.239,2,0,1715024767659,1715024741420,debugEF9mn:debugcONsm,0,59,256,6,2132
3022,TEST,2262725,10,2,10,forced,2132,2312,Hard,2,0,9,63.057,89.296,2,2,1715024830716,1715024741420,debugEF9mn:debugcONsm,0,59,256,1,2132
3023,TEST,2262725,10,2,10,guess,2132,2132,None,3,0,9,52.192,141.488,4,0,1715024882908,1715024741420,debugEF9mn:debugcONsm,0,59,256,1,2132
3024,TEST,2262725,10,3,10,forced,1141,4444,Easy,0,0,9,2.713,2.713,1,0,1715024893907,1715024891194,debugEF9mn:debugcONsm,0,59,256,108,1141
3025,TEST,2262725,10,3,10,forced,1141,4313,Hard,1,0,9,9.768,12.481,0,2,1715024903675,1715024891194,debugEF9mn:debugcONsm,0,59,256,18,1141
3026,TEST,2262725,10,3,10,forced,1141,3242,Hard,2,0,9,69.176,81.657,1,0,1715024972851,1715024891194,debugEF9mn:debugcONsm,0,59,256,1,1141
3027,TEST,2262725,10,3,10,guess,1141,1141,None,3,0,9,23.56,105.217,4,0,1715024996411,1715024891194,debugEF9mn:debugcONsm,0,59,256,1,1141
3028,TEST,2262725,10,4,10,forced,1314,4444,Easy,0,0,9,3.549,3.549,1,0,1715025006307,1715025002758,debugEF9mn:debugcONsm,0,59,256,108,1314
3029,TEST,2262725,10,4,10,forced,1314,4332,Hard,1,0,9,5.959,9.508,1,1,1715025012266,1715025002758,debugEF9mn:debugcONsm,0,59,256,16,1314
3030,TEST,2262725,10,4,10,forced,1314,3411,Hard,2,0,9,27.489,36.997,1,3,1715025039755,1715025002758,debugEF9mn:debugcONsm,0,59,256,3,1314
3031,TEST,2262725,10,4,10,forced,1314,4113,Easy,3,0,9,76.455,113.452,1,3,1715025116210,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3032,TEST,2262725,10,4,10,guess,1314,4131,None,4,0,9,158.528,271.98,0,4,1715025274738,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3033,TEST,2262725,10,4,10,guess,1314,3141,None,5,1,8,180.505,452.485,0,4,1715025455243,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3034,TEST,2262725,10,4,10,guess,1314,4311,None,6,2,7,17.337,469.822,2,2,1715025472580,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3035,TEST,2262725,10,4,10,guess,1314,1431,None,7,3,6,23.319,493.141,1,3,1715025495899,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3036,TEST,2262725,10,4,10,guess,1314,3114,None,8,4,5,113.849,606.99,2,2,1715025609748,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3037,TEST,2262725,10,4,10,guess,1314,1341,None,9,5,4,28.807,635.797,2,2,1715025638555,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3038,TEST,2262725,10,4,10,guess,1314,1134,None,10,6,3,359.824,995.621,2,2,1715025998379,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3039,TEST,2262725,10,4,10,guess,1314,1413,None,11,7,2,17.687,1013.308,2,2,1715026016066,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3040,TEST,2262725,10,4,10,guess,1314,1143,None,12,8,1,154.952,1168.26,1,3,1715026171018,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3041,TEST,2262725,10,4,10,guess,1314,1314,None,13,9,0,146.314,1314.574,4,0,1715026317332,1715025002758,debugEF9mn:debugcONsm,0,59,256,1,1314
3042,TEST,2262725,10,5,10,forced,4433,4444,Easy,0,0,9,4.939,4.939,2,0,1715026333068,1715026328129,debugEF9mn:debugcONsm,0,59,256,54,4433
3043,TEST,2262725,10,5,10,forced,4433,2414,Hard,1,0,9,24.079,29.018,1,1,1715026357147,1715026328129,debugEF9mn:debugcONsm,0,59,256,4,4433
3044,TEST,2262725,10,5,10,forced,4433,4431,Hard,2,0,9,61.303,90.321,3,0,1715026418450,1715026328129,debugEF9mn:debugcONsm,0,59,256,1,4433
3045,TEST,2262725,10,5,10,guess,4433,4433,None,3,0,9,58.974,149.295,4,0,1715026477424,1715026328129,debugEF9mn:debugcONsm,0,59,256,1,4433
3046,TEST,2262725,10,6,10,forced,3443,3333,Easy,0,0,9,2.825,2.825,2,0,1715026485435,1715026482610,debugEF9mn:debugcONsm,0,59,256,54,3443
3047,TEST,2262725,10,6,10,forced,3443,1344,Hard,1,0,9,18.993,21.818,1,2,1715026504428,1715026482610,debugEF9mn:debugcONsm,0,59,256,7,3443
3048,TEST,2262725,10,6,10,forced,3443,4343,Hard,2,0,9,27.072,48.89,2,2,1715026531500,1715026482610,debugEF9mn:debugcONsm,0,59,256,1,3443
3049,TEST,2262725,10,6,10,guess,3443,4334,None,3,0,9,70.896,119.786,0,4,1715026602396,1715026482610,debugEF9mn:debugcONsm,0,59,256,1,3443
3050,TEST,2262725,10,6,10,guess,3443,3344,None,4,1,8,10.325,130.111,2,2,1715026612721,1715026482610,debugEF9mn:debugcONsm,0,59,256,1,3443
3051,TEST,2262725,10,6,10,guess,3443,3434,None,5,2,7,11.298,141.409,2,2,1715026624019,1715026482610,debugEF9mn:debugcONsm,0,59,256,1,3443
3052,TEST,2262725,10,6,10,guess,3443,3443,None,6,3,6,5.833,147.242,4,0,1715026629852,1715026482610,debugEF9mn:debugcONsm,0,59,256,1,3443
3053,TEST,2262725,10,7,10,forced,3233,4444,Easy,0,0,9,3.119,3.119,0,0,1715026636730,1715026633611,debugEF9mn:debugcONsm,0,59,256,81,3233
3054,TEST,2262725,10,7,10,forced,3233,2233,Hard,1,0,9,9.272,12.391,3,0,1715026646002,1715026633611,debugEF9mn:debugcONsm,0,59,256,8,3233
3055,TEST,2262725,10,7,10,forced,3233,3143,Hard,2,0,9,31.026,43.417,2,0,1715026677028,1715026633611,debugEF9mn:debugcONsm,0,59,256,1,3233
3056,TEST,2262725,10,7,10,guess,3233,3123,None,3,0,9,46.135,89.552,2,1,1715026723163,1715026633611,debugEF9mn:debugcONsm,0,59,256,1,3233
3057,TEST,2262725,10,7,10,guess,3233,3213,None,4,1,8,7.496,97.048,3,0,1715026730659,1715026633611,debugEF9mn:debugcONsm,0,59,256,1,3233
3058,TEST,2262725,10,7,10,guess,3233,3233,None,5,2,7,34.696,131.744,4,0,1715026765355,1715026633611,debugEF9mn:debugcONsm,0,59,256,1,3233
3059,TEST,2262725,10,8,10,forced,4123,2222,Easy,0,0,9,3.756,3.756,1,0,1715026772521,1715026768765,debugEF9mn:debugcONsm,0,59,256,108,4123
3060,TEST,2262725,10,8,10,forced,4123,3231,Hard,1,0,9,11.155,14.911,0,3,1715026783676,1715026768765,debugEF9mn:debugcONsm,0,59,256,13,4123
3061,TEST,2262725,10,8,10,forced,4123,3111,Easy,2,0,9,72.896,87.807,1,1,1715026856572,1715026768765,debugEF9mn:debugcONsm,0,59,256,5,4123
3062,TEST,2262725,10,8,10,forced,4123,4312,Hard,3,0,9,61.134,148.941,1,3,1715026917706,1715026768765,debugEF9mn:debugcONsm,0,59,256,2,4123
3063,TEST,2262725,10,8,10,forced,4123,2413,Hard,4,0,9,113.136,262.077,1,3,1715027030842,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3064,TEST,2262725,10,8,10,guess,4123,4213,None,5,0,9,9.369,271.446,2,2,1715027040211,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3065,TEST,2262725,10,8,10,guess,4123,4231,None,6,1,8,47.992,319.438,1,3,1715027088203,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3066,TEST,2262725,10,8,10,guess,4123,3241,None,7,2,7,20.656,340.094,0,4,1715027108859,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3067,TEST,2262725,10,8,10,guess,4123,1234,None,8,3,6,37.309,377.403,0,4,1715027146168,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3068,TEST,2262725,10,8,10,guess,4123,1243,None,9,4,5,14.747,392.15,1,3,1715027160915,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3069,TEST,2262725,10,8,10,guess,4123,2134,None,10,5,4,244.944,637.094,1,3,1715027405859,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3070,TEST,2262725,10,8,10,guess,4123,2143,None,11,6,3,27.04,664.134,2,2,1715027432899,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3071,TEST,2262725,10,8,10,guess,4123,4321,None,12,7,2,22.463,686.597,2,2,1715027455362,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3072,TEST,2262725,10,8,10,guess,4123,1324,None,13,8,1,23.625,710.222,1,3,1715027478987,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3073,TEST,2262725,10,8,10,guess,4123,1432,None,14,9,0,179.024,889.246,0,4,1715027658011,1715026768765,debugEF9mn:debugcONsm,0,59,256,1,4123
3074,TEST,2262725,10,9,10,forced,1333,4444,Easy,0,0,9,3.008,3.008,0,0,1715027672651,1715027669643,debugEF9mn:debugcONsm,0,59,256,81,1333
3075,TEST,2262725,10,9,10,forced,1333,1221,Hard,1,0,9,4.768,7.776,1,0,1715027677419,1715027669643,debugEF9mn:debugcONsm,0,59,256,4,1333
3076,TEST,2262725,10,9,10,forced,1333,2232,Easy,2,0,9,52.439,60.215,1,0,1715027729858,1715027669643,debugEF9mn:debugcONsm,0,59,256,2,1333
3077,TEST,2262725,10,9,10,forced,1333,1113,Easy,3,0,9,23.495,83.71,2,0,1715027753353,1715027669643,debugEF9mn:debugcONsm,0,59,256,1,1333
3078,TEST,2262725,10,9,10,guess,1333,1333,None,4,0,9,14.217,97.927,4,0,1715027767570,1715027669643,debugEF9mn:debugcONsm,0,59,256,1,1333
3079,TEST,9975580,10,0,10,forced,2442,1232,Hard,0,0,9,71.241,71.241,1,1,1715024008920,1715023937679,debugrvRLr:debug4ovK6,0,39,256,46,2442
3080,TEST,9975580,10,0,10,forced,2442,2434,Hard,1,0,9,6.848,78.089,2,1,1715024015768,1715023937679,debugrvRLr:debug4ovK6,0,39,256,5,2442
3081,TEST,9975580,10,0,10,forced,2442,1344,Hard,2,0,9,5.277,83.366,1,1,1715024021045,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3082,TEST,9975580,10,0,10,guess,2442,2344,None,3,0,9,33.706,117.072,2,1,1715024054751,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3083,TEST,9975580,10,0,10,guess,2442,2443,None,4,1,8,47.848,164.92,3,0,1715024102599,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3084,TEST,9975580,10,0,10,guess,2442,2134,None,5,2,7,209.309,374.229,1,1,1715024311908,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3085,TEST,9975580,10,0,10,guess,2442,1234,None,6,3,6,12.803,387.032,0,2,1715024324711,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3086,TEST,9975580,10,0,10,guess,2442,4234,None,7,4,5,146.792,533.824,0,3,1715024471503,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3087,TEST,9975580,10,0,10,guess,2442,4332,None,8,5,4,201.678,735.502,1,1,1715024673181,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3088,TEST,9975580,10,0,10,guess,2442,1432,None,9,6,3,89.628,825.13,2,0,1715024762809,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3089,TEST,9975580,10,0,10,guess,2442,2431,None,10,7,2,34.418,859.548,2,0,1715024797227,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3090,TEST,9975580,10,0,10,guess,2442,2432,None,11,8,1,4.441,863.989,3,0,1715024801668,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3091,TEST,9975580,10,0,10,guess,2442,4431,None,12,9,0,99.113,963.102,1,1,1715024900781,1715023937679,debugrvRLr:debug4ovK6,0,39,256,1,2442
3092,TEST,9975580,10,1,10,forced,3142,1224,Hard,0,0,9,4.582,4.582,0,3,1715024914832,1715024910250,debugrvRLr:debug4ovK6,0,39,256,20,3142
