phase,pid,N_OPTIONS,total_trials,true_set_size,max_guess_size,trial_id,exp_phase,bin_stim,true_set,guess,bin_guess,success,guess_size,overlap,correct,guess_number,guess_number_p1,guess_number_p2,which_guess,RT,current_time,start_time,uniqueid,kl,opts_remaining_prev,opts_remaining_post,all_within,all_independent,all_wn_or_ind
TEST,147706,12,10,3,6,1,guess,000100010100,C001000101000,C100010001000,010001000100,0,3,1,0,15,8,8,NA,47749,1724959719762,1724959380304,debugecNMN:debughFfKC,-1.0412115188986484e-28,1,1,1,0,1
TEST,147706,12,10,3,6,1,guess,000100010100,C001000101000,C000010101000,000001010100,0,3,2,0,16,8,9,NA,16746,1724959737321,1724959380304,debugecNMN:debughFfKC,-4.302527622090717e-43,1,1,1,0,1
TEST,147706,12,10,3,6,1,guess,000100010100,C001000101000,C000010001100,000001000110,0,3,1,1,17,8,10,NA,5424,1724959743556,1724959380304,debugecNMN:debughFfKC,2.88308156276829e-15,1,1,0,0,0
TEST,147706,12,10,3,6,2,forced,100010000010,C000100000100,C000000001110,000000000111,0,3,1,0,1,1,0,Easy,5048,1724959752148,1724959380304,debugecNMN:debughFfKC,1.0264709936112513,220,108,1,1,1
TEST,147706,12,10,3,6,2,forced,100010000010,C000100000100,C001110000000,000111000000,0,3,1,0,2,2,0,Easy,4522,1724959757472,1724959380304,debugecNMN:debughFfKC,0.9999988281699032,108,54,0,1,1
TEST,147706,12,10,3,6,2,forced,100010000010,C000100000100,C011000000000,001100000000,0,2,0,0,3,3,0,Easy,7320,1724959765605,1724959380304,debugecNMN:debughFfKC,0.8479959693337422,54,30,0,0,0
TEST,147706,12,10,3,6,2,forced,100010000010,C000100000100,C000000011000,000000001100,0,2,0,0,4,4,0,Easy,7074,1724959773483,1724959380304,debugecNMN:debughFfKC,0.906889577422066,30,16,0,0,0
TEST,147706,12,10,3,6,2,forced,100010000010,C000100000100,C000010000100,000001000010,0,2,1,0,5,5,0,Easy,10973,1724959785269,1724959380304,debugecNMN:debughFfKC,0.9999988257411312,16,8,0,0,0
TEST,147706,12,10,3,6,2,forced,100010000010,C000100000100,C000100110100,100010011010,0,5,3,0,6,6,0,Hard,10500,1724959796584,1724959380304,debugecNMN:debughFfKC,1.9999967067426119,8,2,0,0,0
TEST,147706,12,10,3,6,2,forced,100010000010,C000100000100,C010000001100,101000000110,0,4,2,0,7,7,0,Easy,10243,1724959807632,1724959380304,debugecNMN:debughFfKC,0.9999990224719666,2,1,0,0,0
TEST,147706,12,10,3,6,2,guess,100010000010,C000100000100,C000100100100,000010010010,0,3,2,0,8,8,1,NA,27714,1724959836157,1724959380304,debugecNMN:debughFfKC,6.557702554946547e-08,1,1,1,0,1
TEST,147706,12,10,3,6,2,guess,100010000010,C000100000100,C000100000100,100010000010,1,3,3,1,9,8,2,NA,5856,1724959842820,1724959380304,debugecNMN:debughFfKC,6.55770101730304e-08,1,1,1,0,1
TEST,147706,12,10,3,6,3,forced,000110000010,C001100000100,C000000001110,000000000111,0,3,1,0,1,1,0,Easy,3714,1724959850343,1724959380304,debugecNMN:debughFfKC,1.0264709936112513,220,108,1,1,1
TEST,147706,12,10,3,6,3,forced,000110000010,C001100000100,C000000011000,000000001100,0,2,0,0,2,2,0,Easy,3243,1724959854389,1724959380304,debugecNMN:debughFfKC,0.9475314827832628,108,56,0,0,0
TEST,147706,12,10,3,6,3,forced,000110000010,C001100000100,C001110000000,000111000000,0,3,2,0,3,3,0,Easy,3397,1724959858595,1724959380304,debugecNMN:debughFfKC,3.2223825749565083,56,6,0,1,1
TEST,147706,12,10,3,6,3,forced,000110000010,C001100000100,C000111100000,000011110000,0,4,1,0,4,4,0,Easy,5699,1724959865099,1724959380304,debugecNMN:debughFfKC,0.5849620666045807,6,4,0,0,0
TEST,147706,12,10,3,6,3,forced,000110000010,C001100000100,C000010000100,000001000010,0,2,1,0,5,5,0,Easy,11076,1724959876979,1724959380304,debugecNMN:debughFfKC,0.9999988257411374,4,2,0,0,0
TEST,147706,12,10,3,6,3,forced,000110000010,C001100000100,C000010100000,100001010000,0,3,0,0,6,6,0,Easy,4308,1724959882100,1724959380304,debugecNMN:debughFfKC,0.9999991208372937,2,1,0,0,0
TEST,147706,12,10,3,6,3,guess,000110000010,C001100000100,C001100000100,000110000010,1,3,3,1,7,7,1,NA,18108,1724959901018,1724959380304,debugecNMN:debughFfKC,4.5903899804363245e-07,1,1,0,0,0
TEST,147706,12,10,3,6,4,forced,011000001000,C110000010000,C001110000000,000111000000,0,3,0,0,1,1,0,Easy,2752,1724959907668,1724959380304,debugecNMN:debughFfKC,1.38904038956492,220,84,1,1,1
TEST,147706,12,10,3,6,4,forced,011000001000,C110000010000,C000000001110,000000000111,0,3,0,0,2,2,0,Easy,2345,1724959910817,1724959380304,debugecNMN:debughFfKC,2.0703854665895425,84,20,0,1,1
TEST,147706,12,10,3,6,4,forced,011000001000,C110000010000,C000001100000,000000110000,0,2,0,0,3,3,0,Easy,3764,1724959915387,1724959380304,debugecNMN:debughFfKC,2.321922801104032,20,4,0,1,1
TEST,147706,12,10,3,6,4,forced,011000001000,C110000010000,C100000000000,110000000000,0,2,1,0,4,4,0,Easy,3570,1724959919762,1724959380304,debugecNMN:debughFfKC,0.9999985962220735,4,2,0,1,1
TEST,147706,12,10,3,6,4,forced,011000001000,C110000010000,C000100000100,100010000010,0,3,0,0,5,5,0,Easy,10029,1724959930606,1724959380304,debugecNMN:debughFfKC,0.9999994159331353,2,1,0,0,0
TEST,147706,12,10,3,6,4,guess,011000001000,C110000010000,C110000010000,011000001000,1,3,3,1,6,6,1,NA,31805,1724959963220,1724959380304,debugecNMN:debughFfKC,1.0492317390850392e-06,1,1,0,0,0
TEST,147706,12,10,3,6,5,forced,001000001001,C010000010010,C001110000000,000111000000,0,3,0,0,1,1,0,Easy,3758,1724960006089,1724959380304,debugecNMN:debughFfKC,1.38904038956492,220,84,1,1,1
TEST,147706,12,10,3,6,5,forced,001000001001,C010000010010,C000000001110,000000000111,0,3,1,0,2,2,0,Easy,2718,1724960009616,1724959380304,debugecNMN:debughFfKC,0.9004633231225302,84,45,0,1,1
TEST,147706,12,10,3,6,5,forced,001000001001,C010000010010,C000000011000,000000001100,0,2,1,0,3,3,0,Easy,9959,1724960020377,1724959380304,debugecNMN:debughFfKC,1.1699235314328422,45,20,0,0,0
TEST,147706,12,10,3,6,5,forced,001000001001,C010000010010,C000001100000,000000110000,0,2,0,0,4,4,0,Easy,3945,1724960025133,1724959380304,debugecNMN:debughFfKC,1.1520016141575073,20,9,0,1,1
TEST,147706,12,10,3,6,5,forced,001000001001,C010000010010,C010011001000,101001100100,0,5,1,0,5,5,0,Hard,6872,1724960032812,1724959380304,debugecNMN:debughFfKC,1.169923595552483,9,4,0,0,0
TEST,147706,12,10,3,6,5,forced,001000001001,C010000010010,C110000110100,011000011010,0,5,2,0,6,6,0,Hard,18062,1724960051689,1724959380304,debugecNMN:debughFfKC,0.9999988749238431,4,2,0,0,0
TEST,147706,12,10,3,6,5,forced,001000001001,C010000010010,C001000000100,000100000010,0,2,0,0,7,7,0,Easy,4420,1724960056922,1724959380304,debugecNMN:debughFfKC,0.9999987601642051,2,1,0,0,0
TEST,147706,12,10,3,6,5,guess,001000001001,C010000010010,C000000010100,100000001010,0,3,1,0,8,8,1,NA,28593,1724960086317,1724959380304,debugecNMN:debughFfKC,3.934619218255657e-07,1,1,0,0,0
TEST,147706,12,10,3,6,5,guess,001000001001,C010000010010,C100000010100,010000001010,0,3,1,0,9,8,2,NA,11908,1724960099031,1724959380304,debugecNMN:debughFfKC,1.311540087160409e-07,1,1,1,0,1
TEST,147706,12,10,3,6,5,guess,001000001001,C010000010010,C010000001100,001000000110,0,3,1,0,10,8,3,NA,36613,1724960136446,1724959380304,debugecNMN:debughFfKC,2.6908762016056252e-14,1,1,0,0,0
TEST,147706,12,10,3,6,5,guess,001000001001,C010000010010,C100000001100,010000000110,0,3,0,0,11,8,4,NA,8759,1724960146008,1724959380304,debugecNMN:debughFfKC,1.50560931146026e-14,1,1,0,0,0
TEST,147706,12,10,3,6,5,guess,001000001001,C010000010010,C000000101100,000000010110,0,3,0,0,12,8,5,NA,6440,1724960153259,1724959380304,debugecNMN:debughFfKC,-7.288481152896395e-28,1,1,0,0,0
TEST,147706,12,10,3,6,5,guess,001000001001,C010000010010,C000000011100,000000001110,0,3,1,0,13,8,6,NA,4890,1724960158961,1724959380304,debugecNMN:debughFfKC,-1.041211755537658e-28,1,1,0,0,0
TEST,147706,12,10,3,6,5,guess,001000001001,C010000010010,C000011001000,000001100100,0,3,0,0,14,8,7,NA,35997,1724960195769,1724959380304,debugecNMN:debughFfKC,-4.164846264905812e-28,1,1,1,0,1
